q,density,realpsi,imagpsi,phase
1.438,0.07134636068162101,-0.25030054685656533,0.09325232932707553,71.89999999999999
1.44,0.07093687067236965,-0.25761729483477225,0.06760325490968375,72.0
1.442,0.07052916668150129,-0.26232224215881195,0.04142714026184909,72.1
1.444,0.07012324494850998,-0.2643834239017662,0.01498833261203394,72.2
1.446,0.06971910169186692,-0.26379547286555843,-0.011447715383575271,72.3
1.448,0.06931673310926245,-0.2605795203503772,-0.037617106258055345,72.39999999999999
1.45,0.06891613537784672,-0.25478283232574955,-0.06326012748893015,72.5
1.452,0.06851730465447042,-0.24647818616892295,-0.08812382423242983,72.6
1.454,0.06812023707592482,-0.23576299570670273,-0.11196448959972127,72.7
1.456,0.06772492875918079,-0.22275819477506656,-0.13455004801089554,72.8
1.458,0.06733137580162799,-0.20760689187220976,-0.15566230837549783,72.89999999999999
1.46,0.0669395742813126,-0.19047281070235553,-0.17509906528721744,73.0
1.462,0.06654952025717518,-0.17153853346798478,-0.19267602806999176,73.1
1.464,0.06616120976928742,-0.15100356564745016,-0.20822855935496368,73.2
1.466,0.0657746388390885,-0.12908224267553603,-0.22161320688294397,73.3
1.468,0.06538980346962073,-0.10600150041033132,-0.23270901439432734,73.4
1.47,0.06500669964576461,-0.08199853250788117,-0.2414185997646382,73.5
1.472,0.06462532333447304,-0.057318358824700856,-0.24766899094581032,73.6
1.474,0.06424567048500528,-0.03221132971945232,-0.25141221275568537,73.7
1.476,0.06386773702915982,-0.0069305916221628384,-0.2526256200960754,73.8
1.478,0.06349151888150682,0.018270460520815747,-0.2513119757470068,73.9
1.48,0.06311701193961976,0.04314071833622486,-0.24749927345560888,74.0
1.482,0.0627442120843064,0.06743385733302057,-0.24124030958671944,74.1
1.484,0.06237311517983947,0.09091077164364773,-0.23261200910313296,74.2
1.486,0.06200371707418561,0.11334192218289495,-0.2217145140717499,74.3
1.488,0.061636013599234915,0.13450957521893706,-0.2086700452236881,74.4
1.49,0.06127000057102881,0.15420990958505076,-0.1936215493089529,74.5
1.492,0.060905673789987534,0.17225497220576186,-0.17673114705783965,74.6
1.494,0.060543029041137036,0.18847446325144443,-0.15817839847215853,74.7
1.496,0.06018206209433487,0.20271733405367445,-0.13815840390112297,74.8
1.498,0.05982276870449549,0.21485318289020963,-0.1168797608931573,74.9
1.5,0.059465144611814805,0.22477343586262535,-0.09456239814178281,75.0
1.502,0.05910918554199395,0.23239230231958924,-0.0714353089486886,75.1
1.504,0.05875488720646228,0.23764749660100926,-0.04773420750086443,75.2
1.506,0.05840224530259968,0.24050072026940578,-0.0236991318933143,75.3
1.508,0.05805125551395793,0.24093790143012728,0.0004279817802236244,75.4
1.51,0.057701913510481574,0.23896919019686078,0.024405729801383787,75.5
1.512,0.05735421494872771,0.23462871180855427,0.04799565130078033,75.6
1.514,0.05700815547208518,0.22797408132371152,0.07096459481103899,75.7
1.516,0.05666373071099293,0.21908568618402657,0.09308701746359238,75.8
1.518,0.056320936283157416,0.20806574522797616,0.11414719420942562,75.9
1.52,0.055979767793769564,0.19503715492389367,0.13394131548167898,76.0
1.522,0.055640220835720455,0.18014213565965387,0.15227945296624662,76.1
1.524,0.05530229098981668,0.16354069285261968,0.16898737459083085,76.2
1.526,0.05496597382499433,0.14540890941021076,0.18390819146826345,76.3
1.528,0.05463126489853273,0.12593708766170908,0.19690382131847958,76.4
1.53,0.054298159756266846,0.10532776028090894,0.20785625482644063,76.5
1.532,0.05396665393279923,0.08379359091373437,0.2166686134505433,76.6
1.534,0.05363674295171087,0.06155518620472025,0.22326598935577513,76.7
1.536,0.05330842232577141,0.03883884167226718,0.22759606038622016,76.8
1.538,0.05298168755714812,0.015874244408893966,0.22962947528920327,76.9
1.54,0.052656534137614605,-0.007107844124503795,0.22936000673508092,77.0
1.542,0.05233295754875811,-0.029877901884062277,0.22680447201888337,77.10000000000001
1.544,0.052010953262186306,-0.052209933458313734,0.22200242365898792,77.2
1.546,0.05169051673973307,-0.07388370797192653,0.2150156144005643,77.3
1.548,0.0513716434336632,-0.09468692556958838,0.20592724336484095,77.4
1.55,0.051054328786876754,-0.11441729122330742,0.19484099223725385,77.5
1.552,0.050738568233112,-0.13288447566576983,0.18187986243711926,77.60000000000001
1.554,0.05042435719714762,-0.1499119445077344,0.16718482613879043,77.7
1.556,0.05011169109500432,-0.16533863803530532,0.15091330580049794,77.8
1.558,0.04980056533414504,-0.17902048578718288,0.13323749848547178,77.9
1.56,0.04949097531367472,-0.19083174176608694,0.11434256271483607,78.0
1.562,0.04918291642453877,-0.20066612802356945,0.09442468685977844,78.10000000000001
1.564,0.048876384049721035,-0.20843777635373212,0.07368905915013836,78.2
1.566,0.0485713735644405,-0.21408195991841134,0.0523477602379722,78.3
1.568,0.048267880336347144,-0.2175556087823281,0.03061759990100061,78.4
1.57,0.047965899725717194,-0.21883760553980708,0.008717919896454372,78.5
1.572,0.04766542708564696,-0.21792885944228843,-0.013131614821881299,78.60000000000001
1.574,0.04736645776224613,-0.21485215966559018,-0.03471321433226649,78.7
1.576,0.04706898709482992,-0.20965181056532983,-0.055813129472454565,78.8
1.578,0.0467730104161104,-0.20239305393598533,-0.07622376358181042,78.9
1.58,0.04647852305238684,-0.1931612853923276,-0.0957457094494088,79.0
1.582,0.046185520323735164,-0.18206107401061933,-0.11418969153927581,79.10000000000001
1.584,0.04589399754419629,-0.16921499628141873,-0.13137839463806725,79.2
1.586,0.04560395002196375,-0.15476229721731066,-0.14714816132723013,79.3
1.588,0.045315373059570285,-0.13885739311043935,-0.16135054210675337,79.4
1.59,0.045028261954073445,-0.12166823193040134,-0.17385368357617134,79.5
1.592,0.044742611997240125,-0.10337452867896665,-0.18454354179337087,79.60000000000001
1.594,0.04445841847573046,-0.08416589416207912,-0.19332490976495542,79.7
1.596,0.04417567667128047,-0.064239876590978,-0.20012224995451253,79.80000000000001
1.598,0.043894381860883826,-0.04379993617526136,-0.20488032470670983,79.9
1.6,0.04361452931697275,-0.023053373414393123,-0.20756461955542738,80.0
1.602,0.04333611430759773,-0.002209232127031299,-0.2081615564916025,80.10000000000001
1.604,0.04305913209660651,0.01852380162294081,-0.20667849639002225,80.2
1.606,0.04278357794382193,0.038939483638177716,-0.2031435319123255,80.30000000000001
1.608,0.042509447105218874,0.05883605797587909,-0.19760507429486185,80.4
1.61,0.04223673483310022,0.07801824536100341,-0.1901312394739236,80.5
1.612,0.041965436376271745,0.09629915408369323,-0.1808090409770398,80.60000000000001
1.614,0.04169554698021621,0.1135020947416809,-0.1697433988980623,80.7
1.616,0.04142706188726631,0.12946228127127402,-0.15705597605727661,80.80000000000001
1.618,0.04115997633677665,0.14402840196242567,-0.14288385410859614,80.9
1.62,0.0408942855652948,0.15706404556102893,-0.12737806387796066,81.0
1.622,0.040629984806731384,0.16844896910931675,-0.11070198558625689,81.10000000000001
1.624,0.04036706929252905,0.17808019584715995,-0.09302963581335895,81.2
1.626,0.040105534251830555,0.18587293327522533,-0.07454385908640757,81.3
1.628,0.03984537491164573,0.19176130334693725,-0.05543444281608358,81.39999999999999
1.63,0.039586586497017705,0.1956988786908072,-0.035896174951914196,81.5
1.632,0.039329164231187895,0.19765902074789454,-0.01612686417662419,81.6
1.634,0.03907310333575996,0.19763501772089057,0.0036746572933036518,81.69999999999999
1.636,0.038818399030862996,0.19564002225107724,0.023310528189232516,81.8
1.638,0.03856504653531358,0.19170679074697944,0.04258583000021743,81.89999999999999
1.64,0.03831304106677673,0.18588722826373874,0.06131051651390175,82.0
1.642,0.03806237784192602,0.17825174475555616,0.07930128204213396,82.1
1.644,0.03781305207660268,0.1688884303759317,0.09638335002352194,82.19999999999999
1.646,0.037565058985973496,0.15790205926383177,0.11239216461219552,82.3
1.648,0.037318393784687945,0.14541293291112992,0.12717496894778932,82.39999999999999
1.65,0.03707305168703422,0.13155557574178325,0.14059225504373327,82.5
1.652,0.03682902790709411,0.11647729693170515,0.1525190716159048,82.6
1.654,0.03658631765889718,0.10033663374679586,0.16284617768697712,82.69999999999999
1.656,0.036344916156573655,0.08330169276388032,0.1714810314269358,82.8
1.658,0.036104818614506436,0.06554840625518754,0.1783486054106152,82.89999999999999
1.66,0.035866020247481985,0.047258721753613044,0.18339202127054646,83.0
1.662,0.03562851627084042,0.028618743367176517,0.18657299857944104,83.1
1.664,0.03539230190062433,0.009816843772179765,0.18787211469235382,83.2
1.666,0.03515737235372678,-0.008958234016266163,0.18728887419448223,83.3
1.668,0.034923722848038186,-0.02751926602148956,0.1848415885175105,83.39999999999999
1.67,0.03469134860259219,-0.04568240897007948,0.1805670681859862,83.5
1.672,0.03446024483771059,-0.06326901578669838,0.1745201320166046,83.6
1.674,0.034230406775147215,-0.08010738704627902,0.16677293939894705,83.7
1.676,0.03400182963823074,-0.09603444127125361,0.15741415351850951,83.8
1.678,0.03377450865200651,-0.11089728788852193,0.1465479450247488,83.89999999999999
1.68,0.03354843904337745,-0.12455468774381069,0.13429284718263762,84.0
1.682,0.033323616041243724,-0.13687838729850854,0.12078047496099369,84.1
1.684,0.033100034876641746,-0.14775431399236913,0.10615412179131878,84.2
1.686,0.03287769078288173,-0.1570836217302038,0.09056724886516085,84.3
1.688,0.032656578995684596,-0.16478357702647367,0.0741818828154477,84.39999999999999
1.69,0.03243669475331769,-0.17078827800168375,0.057166938439427294,84.5
1.692,0.0322180332967295,-0.17504920015181827,0.039696483760380694,84.6
1.694,0.03200058986968339,-0.17753556458870182,0.021947965187102847,84.7
1.696,0.031784359718890334,-0.17823452625704267,0.004100410810870627,84.8
1.698,0.031569338094140545,-0.17715118145472153,-0.013667370022680815,84.89999999999999
1.7,0.031355520248434264,-0.17430839579813776,-0.03117857281393778,85.0
1.702,0.031142901438111305,-0.16974645556606252,-0.04826015189439489,85.1
1.704,0.03093147692297983,-0.16352254710555322,-0.06474452495070113,85.2
1.706,0.030721241966443977,-0.15571007067484702,-0.08047121135460882,85.3
1.708,0.030512191835630417,-0.14639779671411263,-0.09528838834235664,85.39999999999999
1.71,0.0303043218015141,-0.13568887405989336,-0.10905435001811023,85.5
1.712,0.03009762713904284,-0.12369970103822085,-0.12163885523177874,85.6
1.714,0.0298921031272609,-0.11055867167124418,-0.1329243515897329,85.7
1.716,0.029687745049431665,-0.09640481040063938,-0.14280706418468395,85.8
1.718,0.029484548193159196,-0.08138630975697779,-0.1511979390643287,85.9
1.72,0.029282507850508906,-0.06565898627866132,-0.1580234329818444,86.0
1.722,0.029081619318127003,-0.04938467069880403,-0.16322614256943552,86.1
1.724,0.028881877897359347,-0.032729548967924196,-0.1667652677319699,86.2
1.726,0.0286832788943688,-0.015862471059708703,-0.16861690575457938,86.3
1.728,0.028485817620251992,0.0010467552859761856,-0.16877417433844336,86.4
1.73,0.028289489391154787,0.017829068695102663,-0.1672471635054541,86.5
1.732,0.02809428952838705,0.03431783911806421,-0.16406271802775216,86.6
1.734,0.027900213358536124,0.05035051687537966,-0.15926405372499544,86.7
1.736,0.027707256213579487,0.06577022952606122,-0.1529102126140328,86.8
1.738,0.027515413430996408,0.08042731092893461,-0.14507536347614947,86.9
1.74,0.027324680353878528,0.09418074765424621,-0.1358479559108849,87.0
1.742,0.027135052331039553,0.10689952883356796,-0.12532973735790212,87.1
1.744,0.026946524717123874,0.11846388659954313,-0.11363464387612812,87.2
1.746,0.026759092872714267,0.12876641545225576,-0.10088757665982138,87.3
1.748,0.026572752164438516,0.13771306018292928,-0.08722307733330334,87.4
1.75,0.026387497965075238,0.14522396337457438,-0.07278391599011089,87.5
1.752,0.026203325653658474,0.15123416496869443,-0.057719606719729054,87.6
1.754,0.02602023061558151,0.15569414792161154,-0.042184865989414455,87.7
1.756,0.0258382082426996,0.15857022555784206,-0.026338029714363442,87.8
1.758,0.02565725393343182,0.15984476784478963,-0.01033944515325308,87.9
1.76,0.025477363092861825,0.159516265446441,0.00565014609389807,88.0
1.762,0.025298531132837688,0.1575992320472906,0.021471217733094284,88.1
1.764,0.025120753472070857,0.1541239470548805,0.03696704500356025,88.2
1.766,0.02494402553623398,0.14913604237411185,0.05198525176644906,88.3
1.768,0.024768342758057872,0.14269593848309778,0.0663793032389302,88.4
1.77,0.024593700577427557,0.1348781365137825,0.08000992980872444,88.5
1.772,0.0244200944414772,0.12577037443639902,0.0927464681570419,88.6
1.774,0.024247519804684203,0.1154726567517437,0.10446810684308482,88.7
1.776,0.02407597212896235,0.10409616829662059,0.11506502455100763,88.8
1.778,0.023905446883753904,0.09176208385438753,0.1244394103588339,88.9
1.78,0.023735939546120837,0.07860028622428801,0.1325063566459392,89.0
1.782,0.02356744560083507,0.06474800623118918,0.1391946165982038,89.1
1.784,0.023399960540467793,0.05034839884441423,0.14444721968342478,89.2
1.786,0.02323347986547781,0.03554907011434399,0.1482219399396839,89.3
1.788,0.02306799908429898,0.020500570024173125,0.15049161343072562,89.4
1.79,0.022903513713426634,0.005354866588845796,0.1512443027596157,89.5
1.792,0.02274001927750317,-0.009736183387769964,0.15048330807947732,89.60000000000001
1.794,0.02257751130940271,-0.02462235156223756,0.14822702558220713,89.7
1.796,0.02241598535031464,-0.03915652820154285,0.1445086559674417,89.8
1.798,0.022255436949826454,-0.05319617050676843,0.13937576687947326,89.9
1.8,0.02209586166600557,-0.06660469490762269,0.13288971473469297,90.0
1.802,0.021937255065480214,-0.07925279978773406,0.12512493273239172,90.10000000000001
1.804,0.021779612723519345,-0.09101970589435046,0.1161680931341532,90.2
1.806,0.021622930224111808,-0.10179430260214124,0.10611715309908906,90.3
1.808,0.021467203160044385,-0.11147618922873198,0.09508029446254532,90.4
1.81,0.021312427132979126,-0.11997660172867872,0.08317476883416709,90.5
1.812,0.02115859775352954,-0.12721921631049943,0.0705256602583194,90.60000000000001
1.814,0.021005710641336085,-0.1331408228153147,0.05726457841805054,90.7
1.816,0.020853761425140723,-0.1376918620522178,0.0435282959663452,90.8
1.818,0.02070274574286044,-0.1408368226903858,0.02945734403060249,90.9
1.82,0.020552659241659985,-0.1425544947469586,0.015194580254134496,91.0
1.822,0.02040349757802371,-0.14283807816799113,0.0008837439100583243,91.10000000000001
1.824,0.020255256417826453,-0.14169514646261594,-0.013331987352389371,91.2
1.826,0.020107931436403617,-0.13914746680325313,-0.027311424690798985,91.3
1.828,0.01996151831862031,-0.13523067943269493,-0.04091676500888131,91.4
1.83,0.01981601275893956,-0.1299938406080912,-0.05401494388498188,91.5
1.832,0.019671410461489812,-0.12349883464854805,-0.06647893126352437,91.60000000000001
1.834,0.01952770714013129,-0.11581966192425672,-0.07818895735257102,91.7
1.836,0.019384898518521813,-0.10704161081841929,-0.0890336569613979,91.8
1.838,0.019242980330181392,-0.09726032279744072,-0.0989111214147278,91.9
1.84,0.019101948318556262,-0.0865807607293605,-0.10772984818554925,92.0
1.842,0.018961798237081835,-0.07511609148600241,-0.11540957948518984,92.10000000000001
1.844,0.018822525849244955,-0.06298649464270295,-0.12188202222587918,92.2
1.846,0.018684126928645156,-0.050317909743570824,-0.12709144301518893,92.30000000000001
1.848,0.018546597259055154,-0.037240735124692295,-0.13099513314023412,92.4
1.85,0.018409932634480507,-0.023888491677836403,-0.13356373983921851,92.5
1.852,0.018274128859218294,-0.010396465190491675,-0.13478146152480017,92.60000000000001
1.854,0.01813918174791518,0.0030996589874047824,-0.13464610600413582,92.7
1.856,0.01800508712562439,0.016465155223830588,-0.13316901212023596,92.80000000000001
1.858,0.017871840827861998,0.029567597267458796,-0.13037483660465835,92.9
1.86,0.01773943870066237,0.04227816502473188,-0.12630120926896904,93.0
1.862,0.017607876600632764,0.054472905610313566,-0.12099826095858829,93.10000000000001
1.864,0.017477150395007066,0.06603393638300169,-0.11452802993491486,93.2
1.866,0.01734725596169875,0.07685057835125333,-0.10696375352789665,93.30000000000001
1.868,0.017218189189352997,0.08682040911600358,-0.09838905300023351,93.4
1.87,0.01708994597739804,0.09585022540496986,-0.08889702057557672,93.5
1.872,0.016962522236095623,0.10385690623213326,-0.07858921849710368,93.60000000000001
1.874,0.01683591388659072,0.11076816877839152,-0.06757460079107008,93.7
1.876,0.016710116860960418,0.11652321022298794,-0.05596836910514527,93.8
1.878,0.016585127102261992,0.12107322994838425,-0.04389077456741523,93.89999999999999
1.88,0.016460940564580223,0.12438182778143779,-0.03146587806384834,94.0
1.882,0.016337553213073897,0.1264252752081249,-0.018820281656334845,94.1
1.884,0.016214961024021483,0.12719265779470104,-0.006081844057648766,94.19999999999999
1.886,0.016093159984866087,0.12668588835185285,0.006621606856946606,94.3
1.888,0.015972146094259596,0.12491959167701325,0.019163551589094326,94.39999999999999
1.89,0.015851915362106034,0.12192086299051279,0.03142003389168516,94.5
1.892,0.01573246380960413,0.11772890343096538,0.04327088058436708,94.6
